ResponseId,ConvertedCompYearly,DevType,LanguageHaveWorkedWith,LanguageWantToWorkWith,YearsCode,Country,EdLevel,Employment,RemoteWork,OrgSize,Age
10151,51511.0,DevOps engineer or professional,Bash/Shell (all shells);C#;Dart;HTML/CSS;JavaScript;Lua;PowerShell;SQL;TypeScript,Go,7.0,Belgium,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,25-34 years old
1875,7556.0,"Developer, back-end",Java;SQL,Bash/Shell (all shells);JavaScript;TypeScript,6.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,"1,000 to 4,999 employees",18-24 years old
2509,5197.0,Product manager,,,8.0,Serbia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",35-44 years old
46452,130000.0,"Developer, full-stack",HTML/CSS;Python;TypeScript,HTML/CSS;Python;TypeScript,16.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"1,000 to 4,999 employees",25-34 years old
20369,16337.0,"Developer, back-end",Bash/Shell (all shells);JavaScript;SQL;TypeScript,Dart;Go,18.0,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,20 to 99 employees,35-44 years old
17276,87011.0,DevOps engineer or professional,Bash/Shell (all shells);Java;Python,Bash/Shell (all shells);Java,20.0,Austria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,35-44 years old
15679,110000.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Elixir;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,9.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",18-24 years old
37974,82906.0,"Developer, full-stack",HTML/CSS;JavaScript;PHP;Python;TypeScript,Go,14.0,Japan,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Independent contractor, freelancer, or self-employed",,,45-54 years old
5187,102142.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;PowerShell;SQL,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL,24.0,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"1,000 to 4,999 employees",45-54 years old
14368,38285.0,"Developer, full-stack",HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript,Go;Kotlin;Lisp;Rust;Swift,10.0,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,25-34 years old
185,49011.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,C;C#;HTML/CSS;JavaScript;Python;SQL,28.0,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,35-44 years old
31640,80000.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;JavaScript;SQL,10.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",18-24 years old
4689,161200.0,"Developer, full-stack",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,C#;HTML/CSS;SQL;TypeScript,30.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,20 to 99 employees,35-44 years old
8030,83531.0,"Developer, embedded applications or devices",Assembly;Bash/Shell (all shells);C;C++;Groovy;HTML/CSS;JavaScript;Lua;Python,Rust,30.0,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,,"1,000 to 4,999 employees",35-44 years old
30442,54527.0,Other (please specify):,Bash/Shell (all shells);C;C++;Python,C++;Python,11.0,Greece,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",25-34 years old
8219,45000.0,System administrator,,,11.0,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,In-person,"5,000 to 9,999 employees",18-24 years old
40830,20342.0,"Developer, full-stack",C++;HTML/CSS;Java;JavaScript;Python;SQL,,3.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"1,000 to 4,999 employees",18-24 years old
35947,84408.0,"Architect, software or solutions",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,,48.0,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",,,55-64 years old
40171,91018.0,"Developer, back-end",Bash/Shell (all shells);C#;C++;Java;Python;SQL,,14.0,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",25-34 years old
2312,11000.0,"Developer, full-stack",C#;HTML/CSS;SQL,C#;HTML/CSS;SQL,14.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,100 to 499 employees,35-44 years old
34510,68449.0,"Developer, full-stack",Bash/Shell (all shells);C#;GDScript;Go;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript,Zig,20.0,Germany,Some college/university study without earning a degree,Employed,"Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,35-44 years old
18328,125534.0,"Developer, embedded applications or devices",Bash/Shell (all shells);C;C++;Python,Bash/Shell (all shells);C++;Python,14.0,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",25-34 years old
2586,40605.0,"Developer, mobile",Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,Dart;HTML/CSS;JavaScript;TypeScript,10.0,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",500 to 999 employees,25-34 years old
26412,280000.0,"Developer, back-end",Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript,Go;Python;Rust;TypeScript,8.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"10,000 or more employees",25-34 years old
21513,350000.0,Cloud infrastructure engineer,Assembly;C;C++;HTML/CSS;JavaScript;Python;Rust,Assembly;C;C++;Rust;Zig,15.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,"10,000 or more employees",25-34 years old
36231,130000.0,"Developer, embedded applications or devices",C;GDScript;Java;MATLAB;Python,C;Elixir;Kotlin;Lua;Python;Rust;Zig,13.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,500 to 999 employees,25-34 years old
37322,18722.0,"Developer, back-end",,,14.0,Czech Republic,Some college/university study without earning a degree,Employed,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,35-44 years old
16539,106918.0,"Architect, software or solutions",Bash/Shell (all shells);HTML/CSS;JavaScript;Lisp;TypeScript,,32.0,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,100 to 499 employees,45-54 years old
26227,110000.0,"Architect, software or solutions",C#;PHP;PowerShell;Python;SQL,,25.0,United States of America,Primary/elementary school,Employed,Remote,Less than 20 employees,35-44 years old
6895,111374.0,"Developer, full-stack",Bash/Shell (all shells);Elixir;Erlang;HTML/CSS;JavaScript;Lua;OCaml;R;Rust,Bash/Shell (all shells);Elixir;Erlang;HTML/CSS;JavaScript;Lua;R;Rust;Gleam,21.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,35-44 years old
39391,600000.0,"Developer, full-stack",Bash/Shell (all shells);C#;GDScript;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,C#;GDScript;HTML/CSS;JavaScript;Lua;Rust;TypeScript,15.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",25-34 years old
22289,139000.0,"Developer, front-end",,,6.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,25-34 years old
23543,85000.0,Student,Bash/Shell (all shells);HTML/CSS;Lua;Python;SQL,JavaScript;Rust,2.0,United States of America,"Associate degree (A.A., A.S., etc.)",Student,Remote,I don’t know,35-44 years old
19514,72155.0,"Developer, back-end",Bash/Shell (all shells);C++;Groovy;HTML/CSS;Java;JavaScript,Zig,15.0,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,500 to 999 employees,35-44 years old
21407,81262.0,Other (please specify):,Assembly;Bash/Shell (all shells);C;C++;Python;R;Rust,C;C++;Python;Rust;Zig,22.0,Australia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,35-44 years old
3151,180000.0,"Developer, full-stack",Go;HTML/CSS;JavaScript;SQL;TypeScript,Go;JavaScript;SQL;TypeScript,12.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,"5,000 to 9,999 employees",25-34 years old
4347,42125.0,"Developer, full-stack",Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Rust;SQL;TypeScript;Zig,Bash/Shell (all shells);C;GDScript;HTML/CSS;PHP;Rust;SQL,16.0,Czech Republic,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Just me - I am a freelancer, sole proprietor, etc.",25-34 years old
5535,5695.0,Engineering manager,C#;C++;Java,C#;C++;Java,24.0,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,100 to 499 employees,35-44 years old
15293,63808.0,Project manager,,,15.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,35-44 years old
12544,60328.0,"Developer, back-end",C#;JavaScript;SQL;TypeScript,JavaScript;SQL;TypeScript,16.0,Germany,"Associate degree (A.A., A.S., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,25-34 years old
21612,40684.0,"Developer, front-end",JavaScript;Ruby;SQL,Go;JavaScript;SQL;TypeScript,16.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",35-44 years old
12737,87011.0,"Developer, full-stack",C#;HTML/CSS;TypeScript,C#;HTML/CSS;TypeScript,40.0,Netherlands,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,100 to 499 employees,45-54 years old
38788,192584.0,"Developer, full-stack",Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript,Assembly;C;C++;Python;Rust,19.0,Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",25-34 years old
19695,46406.0,Engineering manager,C;C++;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;TypeScript,HTML/CSS;JavaScript;TypeScript,15.0,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",35-44 years old
32523,6974.0,"Developer, full-stack",,,3.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,"1,000 to 4,999 employees",18-24 years old
25972,23203.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;C++;Java;MATLAB,C#,10.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,"Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,18-24 years old
14891,173849.0,"Developer, back-end",C#;HTML/CSS;JavaScript;PowerShell;SQL,C#;HTML/CSS;SQL,17.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,25-34 years old
5764,64000.0,"Developer, back-end",Elixir;Erlang;HTML/CSS;SQL;Gleam,C;Elixir;Zig;Gleam,15.0,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,I don’t know,35-44 years old
24683,90000.0,"Developer, front-end",HTML/CSS;JavaScript;SQL;TypeScript,C;HTML/CSS;JavaScript,8.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,18-24 years old
48049,210000.0,Other (please specify):,Bash/Shell (all shells);HTML/CSS;JavaScript;Python,TypeScript,7.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,35-44 years old
7232,148248.0,"Developer, full-stack",Bash/Shell (all shells);JavaScript;Python;TypeScript,Go;Rust,24.0,Israel,Primary/elementary school,Employed,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,35-44 years old
14969,90000.0,Other (please specify):,Bash/Shell (all shells);C;C#;Python,C;C#,18.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,35-44 years old
10531,101941.0,Engineering manager,Elixir;Erlang;HTML/CSS;Lua;Python;Ruby,Elixir;Erlang;Lua;Rust;Zig,23.0,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,500 to 999 employees,35-44 years old
19163,131325.0,AI/ML engineer,HTML/CSS;Python;SQL;TypeScript,Go;HTML/CSS;Python;Rust;SQL;TypeScript,17.0,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,35-44 years old
7076,90000.0,"Developer, full-stack",Bash/Shell (all shells);C;Elixir;HTML/CSS;JavaScript;Rust;SQL;TypeScript;Gleam,Assembly;Bash/Shell (all shells);C;OCaml;Prolog;Rust;SQL;Swift;Zig;Gleam,8.0,United States of America,Some college/university study without earning a degree,Not employed,,,18-24 years old
18173,40743.0,"Developer, back-end",Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;VBA,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;Python;Scala;SQL,22.0,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",35-44 years old
9758,341299.0,"Senior executive (C-suite, VP, etc.)",Bash/Shell (all shells);C#;JavaScript;PowerShell;Python;SQL;TypeScript,,35.0,Australia,Some college/university study without earning a degree,Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,45-54 years old
4696,8137.0,"Developer, AI apps or physical AI",Bash/Shell (all shells);C;HTML/CSS;JavaScript;Kotlin;Lua;Python;R;Rust;SQL;TypeScript,Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Lua;Python;Rust;SQL;TypeScript,5.0,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,25-34 years old
10983,116015.0,"Developer, full-stack",Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;PHP;Rust;SQL;TypeScript,Go,10.0,Netherlands,"Associate degree (A.A., A.S., etc.)","Independent contractor, freelancer, or self-employed",,,25-34 years old
39279,91391.0,"Developer, full-stack",Bash/Shell (all shells);C#;JavaScript;Python;Rust;TypeScript,C#;HTML/CSS;Lua;Python;Rust;Gleam,7.0,Singapore,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,25-34 years old
16673,200000.0,"Architect, software or solutions",C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;COBOL;HTML/CSS;PHP;Python;Ruby;SQL,7.0,United States of America,Primary/elementary school,Employed,In-person,"1,000 to 4,999 employees",25-34 years old
35667,47125.0,"Developer, full-stack",Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,Bash/Shell (all shells);Dart;Go;Groovy;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,23.0,Malaysia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",I don’t know,45-54 years old
630,150000.0,"Developer, full-stack",Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,Kotlin,37.0,Hungary,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,Less than 20 employees,45-54 years old
3234,34804.0,"Developer, full-stack",Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL;TypeScript,13.0,Germany,Some college/university study without earning a degree,Employed,Remote,Less than 20 employees,25-34 years old
24699,120000.0,Applied scientist,Assembly;C#;MATLAB;PowerShell;Python;Ruby;SQL;VBA;Visual Basic (.Net),C#;JavaScript,20.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",500 to 999 employees,45-54 years old
48673,216195.0,Engineering manager,,,25.0,Israel,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,45-54 years old
38065,85534.0,"Developer, full-stack",Bash/Shell (all shells);C#;JavaScript;PowerShell;SQL;TypeScript,Bash/Shell (all shells);C#;JavaScript;PowerShell;SQL;TypeScript,13.0,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",35-44 years old
31434,6044.0,"Developer, back-end",C++;Java;JavaScript;Python,,4.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,18-24 years old
28664,104413.0,"Developer, desktop or enterprise applications",C;C++;Python,C++,20.0,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,"10,000 or more employees",45-54 years old
15466,123534.0,"Developer, back-end",,,23.0,Norway,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,Remote,Less than 20 employees,35-44 years old
754,8137.0,"Developer, full-stack",Bash/Shell (all shells);Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;SQL;TypeScript,Bash/Shell (all shells);Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript,10.0,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Just me - I am a freelancer, sole proprietor, etc.",25-34 years old
